8358002,6
8317003,9
8317004,9
8821005,6
8821006,7
8358003,6
8358005,6
8330002,6
8343001,6
8358004,9
8313002,9
8351003,6
8351001,6
8341003,9
8822008,9
9101003,9
9101001,9
8353001,6
8312002,9
8308000,9
8343002,6
9102003,9
8307002,9
8350002,9
9122003,9
9104003,9
9105002,9
8930000,9
9113003,9
9112000,9
9123002,9
9123001,9
9122001,9
8304004,9
9120002,9
9111002,9
9120003,9
9114001,9
9124001,9
9116002,9
9116001,9
8301001,9
9131002,9
9130001,9
9129002,9
9129005,9
9151001,9
9129004,9
9129006,9
9140002,9
9140001,9
9153001,9
9400000,9
9401001,9
9402001,9
9403001,9
9135002,9
9404002,9
9135003,9
9135004,9
9404001,9
9404003,9
9437002,9
9438001,9
9405001,9
9423001,9
9433003,9
9416002,9
9417001,9
9439001,9
9420003,9
9417002,9
9420002,9
9421001,9
9414002,9
9412002,9
10130001,9
10106003,9
10133000,9
9420004,9
9412003,9
10106002,9
10134002,9
10106001,9
10137002,9
10102002,14
10111002,9
10122003,9
10123006,9
10123005,9
10103001,14
10123004,9
10100005,14
10100002,14
10100004,14
10312001,9
10305002,9
10141001,9
10372001,9
10304002,9
10304001,9
10313001,9
10371001,14
10307001,9
10328001,14
10363003,14
10363004,14
10401002,14
10360002,14
10344003,14
10322002,14
10356001,14
10323002,14
10340002,14
10354001,14
10340001,14
10355003,14
10355001,10
10410015,10
10410004,10
10350001,10
10410005,10
10405004,10
10430001,10
10512000,10
10430005,10
10425001,10
10432004,10
10417001,10
10520001,10
10523001,10
10903003,10
10900002,10
10610001,11
10904005,10
10900001,11
10901002,11
10901004,11
10906004,11
10901003,11
10683001,11
10683002,11
10902002,11
10710001,11
10701001,10
11023002,11
10704002,11
11023001,11
10704001,11
11043001,11
11041001,11
11034001,11
11033001,11
11031001,11
11120001,11
11140001,11
11143003,11
11144002,11
11147003,11
11180000,11
11304001,11
11300001,11
11302002,11
11307002,11
11342002,11
11318002,11
11342001,11
11400001,11
11316004,11
11317005,11
11317001,11
11316003,11
11310003,11
11503001,11
11505001,11
11511001,11
11513001,11
11521005,11
11521002,11
11440000,11
11523002,11
11523001,11
11517002,11
11533001,11
11532000,11
11536004,11
11540000,11
11536003,11
11536001,11
11541000,11
11546001,0
11711000,0
11700001,0
11701002,0
11702000,0
12000000,0
11704001,0
11706000,0
12125002,0
12125001,0
12280004,12
12280006,12
12283004,12
12283001,12
12280002,12
12284009,12
12284006,12
12283003,12
12287002,12
12288000,12
12286001,12
12283002,12
12288003,12
12284010,12
12286002,12
12289001,12
12273000,12
12400001,12
12293001,12
12400003,12
12600001,12
12640001,12
12400002,12
12622001,12
12402000,12
12680001,12
12620000,12
12403000,12
12540001,12
12622002,12
12803000,12
12452002,12
12452001,12
12530001,12
12454001,12
12440001,12
12802001,12
12802002,12
12449002,12
12806004,12
12449001,12
12448001,12
12587000,12
12586004,12
12586009,12
12586001,12
12586010,12
12586007,12
12586005,12
12586006,12
12585003,12
12809001,12
12815001,12
12863001,12
12582003,12
12583001,12
12816001,12
12582001,12
12582002,12
12873001,12
12820001,12
12820002,12
12876001,12
12876002,12
12821000,12
12876003,12
12875000,12
12879000,12
12825002,12
12878002,12
12930004,12
12930001,12
12930003,12
12930002,12
12930005,12
950002,12
950003,12
180005,15
200006,1
230001,2
270008,3
290004,4
330007,13
330020,13
340031,6
360011,6
360019,6
380013,9
390006,9
400009,14
410005,10
450001,11
450004,11
450005,11
460001,11
470001,11
520006,12
550001,12
950001,12
220002,2
270001,3
330021,13
330019,13
330031,6
330030,13
370033,6
420004,11
430002,10
430004,11
510005,12
530005,12
COM00080002,12
CO000080001,12
COM00080035,12
VEM00080403,12
COM00080009,12
VEM00080421,12
COM00080028,12
VEM00080415,12
VE000080423,12
VEM00080407,12
VEM00080476,12
VEM00080416,12
VEM00080420,12
COM00080022,12
COM00080036,12
VEM00080479,12
VE000080413,12
VEM00080472,12
VEM00080419,12
VEM00080410,12
VE000002417,12
VE000080425,12
VEM00080435,12
VEM00080427,12
VEM00080432,12
VEM00080426,12
VE000002589,12
VEM00080428,12
VEM00080442,12
COM00080063,12
VEM00080437,12
VEM00080440,12
VE000080438,12
VEM00080444,12
COM00080097,12
VEM00080447,12
COM00080084,12
VE000080450,12
VEM00080475,12
VEM00080448,12
COM00080094,12
COM00080099,12
COM00080091,12
GYM00081001,12
GYW00010502,12
COM00080110,12
VE000005484,12
COM00080112,12
COM00080144,12
VEM00080457,12
FGM00081401,12
NSM00081225,12
FG000081405,12
COM00080210,12
CO000080222,12
VE000080462,12
CO000080241,12
COM00080211,12
COM00080214,12
COM00080234,12
FGM00081408,12
FGM00081415,12
CO000080259,12
COM00080315,12
BR008161001,12
CO000080342,12
COM00080370,12
ECM00084036,12
BRM00082098,12
ECM00084050,12
BRM00082106,15
ECM00084088,15
BR000047002,15
ECM00084132,15
ECM00084008,15
BRM00082113,15
ECM00084135,15
EC000000006,15
BRM00082193,15
ECM00084179,15
BRM00082181,15
BR000254000,15
ECM00084226,15
BRM00082336,15
BR000352000,15
PEM00084370,15
PE000084377,15
BRM00082361,15
BRM00082326,15
BR000082400,15
ECM00084270,15
COM00080398,15
BRM00082410,15
PEM00084390,15
BR037041370,15
PEM00084401,15
BRM00082562,15
BRM00082533,15
PEM00084425,15
PE000084444,15
PE000084455,15
PEM00084452,15
BR039402250,15
PEM00084472,15
PEM00084474,15
BR038484280,15
BRM00082723,15
BR000082704,15
BR038536790,15
PEM00084501,15
BR000082861,15
PEM00084515,15
BR038777060,15
PEM00084534,15
PEM00084531,15
PEM00084542,15
BR038837530,15
BR038983570,15
BR000956000,15
PEM00084564,15
BR001065002,15
BL000085043,15
BL000085041,15
PEM00084628,15
PEM00084658,15
BRM00083208,1
BLM00085104,15
PEM00084673,15
BR047635180,15
BLM00085109,15
BL000085114,15
PEM00084686,15
PEM00084691,15
BLM00085123,15
BLM00085139,1
BLM00085140,15
BL000085141,15
BLM00085151,15
BLM00085154,15
BRM00083344,15
BLM00085152,1
BLM00085153,15
BR057043270,1
PEM00084735,15
BLM00085175,15
BRM00083358,1
BR001657003,15
BLM00085196,1
BLM00085195,15
PE000084752,15
BLM00085210,15
BLM00085207,1
BLM00085201,1
BR057324290,1
BR001746008,15
BL000085223,1
BL000085230,15
BLM00085244,15
BR058514530,15
BLM00085245,15
BLM00085247,1
BLM00085242,1
PEM00084782,15
BLM00085268,15
BLM00085264,15
BR001846000,15
BLM00085289,15
BLM00085283,15
BR001957002,1
PAM00086011,15
BLM00085293,15
BR001946002,15
BRM00083587,1
BLM00085312,1
BRM00083592,1
BRM00083566,1
BR002045001,1
BLM00085315,1
PA000086033,1
BR00B6-0360,1
BR00C5-0040,1
BR002141004,2
BLM00085345,2
BL000085364,2
BRM00083698,2
BR002143012,2
BL000085365,2
PA000086068,2
BR002241001,2
AR000087007,2
BR00D8-0390,2
PA000086086,2
BR00D6-0010,2
BRM00083704,2
PAM00086065,2
PAM00086097,2
ARM00087022,2
BLM00085394,2
BRM00083746,2
BR00E4-1230,2
ARM00087016,2
BR002351003,2
PA000086134,2
PAM00086128,2
BR00E3-0520,2
PAM00086210,2
PAM00086185,2
ARM00087046,2
PAM00086192,3
AR000087078,3
PAM00086170,3
AR000870470,3
PAM00086218,3
PAM00086246,3
PAM00086234,3
BR002548005,3
PA000086248,3
BRM00083827,3
PAM00086221,3
BR002554002,3
PAM00086233,3
PAM00086268,3
ARM00087162,3
PAM00086260,3
ARM00087148,3
ARM00087121,3
PAM00086255,3
PAM00086285,3
PA000086297,3
ARM00087178,3
ARM00087166,3
AR000087155,3
AR000087129,3
ARM00087222,3
AR000087270,4
AR000087217,3
ARM00087289,4
BR002957005,4
AR000087257,4
ARM00087244,4
UY000086315,4
AR000000011,4
ARM00087320,5
UY000086330,4
UYM00086350,5
ARM00087395,4
AR000087344,4
UY000086360,4
ARM00087311,5
ARM00087349,5
UY000001405,5
AR000087374,5
ARM00087328,4
UY000086430,5
UY000001709,5
UY000001856,5
ARM00087467,5
UY000001915,5
AR000087418,5
ARM00087480,5
ARM00087497,5
ARM00087416,5
ARM00087453,5
UYM00086500,5
UY000086490,5
ARM00087436,6
UY000002206,5
ARM00087448,13
AR000087534,6
UYM00086560,6
UY000086565,6
ARM00087548,6
ARM00087582,6
AR000875850,6
ARM00087509,6
ARM00087576,6
UYM00086580,6
ARM00087593,6
ARM00087506,6
ARM00087532,6
AR000875440,6
ARM00087563,7
ARM00087640,6
ARM00087648,7
AR000087623,7
ARM00087641,7
ARM00087645,7
AR000087692,9
ARM00087688,9
AR000877500,9
AR000087715,9
ARM00087784,14
ARM00087791,14
ARM00087765,10
ARM00087774,10
ARM00087800,10
AR000087803,10
AR000087828,11
NZM00093781,11
ASN00094010,11
ASN00094013,11
ASN00094041,11
ARM00087814,11
NZ000939870,11
AR000087860,11
NZ000093844,11
FSM00061997,11
ARM00087852,11
SF000068994,11
ARM00087896,0
ARM00087880,0
ARM00087909,0
FRM00061998,0
ARM00087904,12
ARM00087903,12
NZM00093929,12
AR000087925,12
FKM00088889,12
NZ000939450,12
ASM00095997,12
ARM00087934,12
SXM00088903,12
ASM00094998,12
ARM00087938,12
AYM00088968,12
AYM00089054,12
AYM00089050,12
AYM00089056,12
AYM00089251,12
AYM00089058,12
AYM00089053,12
AYM00089057,12
AYM00089059,12
AYM00088963,12
AYM00089055,12
AYM00089061,12
AYM00089063,12
AYW00086101,12
AYM00089611,12
AYM00089592,12
AYM00089642,12
AYM00089062,12
AYM00089564,12
AYM00089542,12
AYM00089066,12
AYM00089571,12
AYM00089532,12
AYM00089573,12
AYM00089574,12
AYM00089657,12
AYM00089001,12
AYM00089002,12
AYM00089512,12
AYM00089514,12
AYM00089004,12
AYM00089504,12
AYW00087701,12
AYM00089662,12
AYW00057701,12
AYM00089022,12
AYW00057801,12
AYW00067402,12
AYW00087602,12
AYW00057401,12
AYM00089034,12
AYM00089664,12
AYW00067601,12
AYM00089606,12
AYW00067401,12
AYW00077401,12
